order_item_id,order_id,item_id
134642,51305,13
134643,51305,7
134644,51306,21
134645,51306,22
134646,51306,11
134647,51307,11
134648,51307,19
134649,51307,16
134650,51308,4
134651,51308,4
134652,51308,16
134653,51309,3
134654,51309,20
134655,51310,18
134656,51310,20
134657,51311,20
134658,51311,10
134659,51312,4
134660,51312,13
134661,51312,20
134662,51312,22
134663,51313,18
134664,51313,3
134665,51313,9
134666,51313,6
134667,51313,9
134668,51314,3
134669,51314,16
134670,51314,12
134671,51314,15
134672,51314,15
134673,51315,11
134674,51315,21
134675,51315,24
134676,51316,4
134677,51316,7
134678,51316,8
134679,51317,11
134680,51317,1
134681,51317,13
134682,51317,16
134683,51317,7
134684,51317,22
134685,51318,11
134686,51318,11
134687,51318,3
134688,51318,16
134689,51318,6
134690,51319,3
134691,51319,9
134692,51319,20
134693,51320,23
134694,51320,4
134695,51320,19
134696,51321,2
134697,51321,16
134698,51321,10
134699,51321,12
134700,51322,20
134701,51323,24
134702,51323,4
134703,51323,14
134704,51323,9
134705,51323,11
134706,51324,21
134707,51325,11
134708,51326,22
134709,51326,2
134710,51326,8
134711,51326,7
134712,51326,9
134713,51327,20
134714,51327,3
134715,51327,23
134716,51328,21
134717,51328,20
134718,51329,14
134719,51330,15
134720,51331,7
134721,51331,7
134722,51332,23
134723,51332,19
134724,51332,22
134725,51333,11
134726,51333,2
134727,51333,9
134728,51333,10
134729,51334,2
134730,51334,9
134731,51334,8
134732,51334,11
134733,51334,10
134734,51335,11
134735,51335,3
134736,51335,16
134737,51335,5
134738,51335,20
134739,51336,3
134740,51336,7
134741,51336,11
134742,51337,1
134743,51337,13
134744,51337,23
134745,51338,11
134746,51339,9
134747,51340,11
134748,51341,21
134749,51341,20
134750,51341,3
134751,51341,11
134752,51341,14
134753,51341,16
134754,51342,1
134755,51342,6
134756,51342,5
134757,51343,3
134758,51343,22
134759,51343,2
134760,51343,5
134761,51343,16
134762,51344,1
134763,51344,20
134764,51345,11
134765,51345,1
134766,51345,20
134767,51346,4
134768,51346,12
134769,51346,20
134770,51346,21
134771,51347,21
134772,51347,11
134773,51348,11
134774,51348,1
134775,51349,2
134776,51349,7
134777,51349,10
134778,51349,5
134779,51350,16
134780,51351,19
134781,51351,18
134782,51352,20
134783,51352,23
134784,51353,23
134785,51354,13
134786,51355,17
134787,51355,3
134788,51356,17
134789,51357,19
134790,51357,4
134791,51357,5
134792,51357,11
134793,51358,20
134794,51358,7
134795,51358,3
134796,51358,5
134797,51359,11
134798,51359,21
134799,51359,4
134800,51360,20
134801,51360,3
134802,51360,12
134803,51361,20
134804,51361,2
134805,51362,20
134806,51362,17
134807,51363,23
134808,51364,20
134809,51365,4
134810,51365,20
134811,51365,11
134812,51366,20
134813,51366,21
134814,51367,11
134815,51367,13
134816,51368,24
134817,51368,5
134818,51368,21
134819,51369,20
134820,51370,18
134821,51370,20
134822,51371,10
134823,51371,11
134824,51372,2
134825,51372,5
134826,51372,11
134827,51372,8
134828,51373,3
134829,51373,4
134830,51373,23
134831,51374,9
134832,51375,1
134833,51375,6
134834,51375,14
134835,51375,20
134836,51376,2
134837,51376,2
134838,51376,11
134839,51376,11
134840,51377,24
134841,51378,22
134842,51378,1
134843,51378,6
134844,51378,11
134845,51378,16
134846,51379,11
134847,51379,2
134848,51379,5
134849,51379,8
134850,51379,6
134851,51380,21
134852,51380,1
134853,51380,16
134854,51380,13
134855,51380,2
134856,51380,15
134857,51380,6
134858,51380,15
134859,51381,11
134860,51382,2
134861,51382,5
134862,51382,15
134863,51382,1
134864,51382,11
134865,51383,21
134866,51383,20
134867,51384,11
134868,51384,6
134869,51385,19
134870,51385,15
134871,51385,20
134872,51386,18
134873,51386,11
134874,51387,13
134875,51388,9
134876,51389,11
134877,51390,21
134878,51390,17
134879,51390,20
134880,51391,20
134881,51391,24
134882,51391,13
134883,51392,1
134884,51392,15
134885,51392,16
134886,51392,8
134887,51392,11
134888,51393,11
134889,51394,11
134890,51394,15
134891,51395,4
134892,51395,11
134893,51395,11
134894,51396,20
134895,51396,21
134896,51396,9
134897,51397,10
134898,51397,21
134899,51398,22
134900,51398,22
134901,51398,11
134902,51399,11
134903,51400,2
134904,51400,10
134905,51400,7
134906,51400,8
134907,51400,12
134908,51401,2
134909,51401,8
134910,51401,11
134911,51402,23
134912,51402,3
134913,51402,15
134914,51402,14
134915,51402,10
134916,51402,3
134917,51403,2
134918,51403,14
134919,51403,11
134920,51403,13
134921,51404,22
134922,51404,3
134923,51404,12
134924,51405,4
134925,51405,13
134926,51405,6
134927,51405,20
134928,51406,15
134929,51406,1
134930,51406,12
134931,51407,11
134932,51407,7
134933,51408,20
134934,51409,11
134935,51409,1
134936,51409,9
134937,51409,7
134938,51409,16
134939,51410,1
134940,51410,1
134941,51410,10
134942,51411,20
134943,51411,11
134944,51412,20
134945,51413,20
134946,51413,7
134947,51414,4
134948,51414,15
134949,51414,8
134950,51414,7
134951,51414,23
134952,51414,2
134953,51414,14
134954,51414,12
134955,51414,12
134956,51415,11
134957,51416,3
134958,51416,19
134959,51416,17
134960,51417,17
134961,51417,4
134962,51417,12
134963,51417,8
134964,51417,15
134965,51418,19
134966,51418,1
134967,51418,10
134968,51418,8
134969,51419,17
134970,51419,1
134971,51419,14
134972,51420,2
134973,51420,18
134974,51420,12
134975,51421,11
134976,51422,20
134977,51423,1
134978,51423,2
134979,51423,10
134980,51424,4
134981,51424,11
134982,51424,11
134983,51424,20
134984,51425,11
134985,51425,20
134986,51425,24
134987,51426,18
134988,51427,11
134989,51427,20
134990,51428,11
134991,51428,2
134992,51428,10
134993,51428,7
134994,51428,15
134995,51428,24
134996,51429,6
134997,51429,23
134998,51430,20
134999,51430,11
135000,51431,2
135001,51432,6
135002,51432,3
135003,51432,3
135004,51432,13
135005,51432,7
135006,51432,7
135007,51433,22
135008,51433,11
135009,51433,11
135010,51434,20
135011,51435,20
135012,51435,11
135013,51435,20
135014,51436,16
135015,51436,18
135016,51436,20
135017,51437,20
135018,51438,1
135019,51438,14
135020,51438,14
135021,51439,1
135022,51439,19
135023,51439,16
135024,51440,20
135025,51440,4
135026,51440,5
135027,51440,13
135028,51440,2
135029,51440,10
135030,51440,12
135031,51440,16
135032,51441,22
135033,51442,11
135034,51443,21
135035,51444,11
135036,51444,11
135037,51444,3
135038,51444,15
135039,51444,8
135040,51444,13
135041,51445,4
135042,51445,11
135043,51445,20
135044,51446,15
135045,51446,1
135046,51446,10
135047,51446,10
135048,51447,23
135049,51447,22
135050,51447,11
135051,51448,4
135052,51448,20
135053,51448,10
135054,51449,24
135055,51450,15
135056,51450,19
135057,51451,20
135058,51452,18
135059,51452,18
135060,51452,11
135061,51453,22
135062,51454,23
135063,51454,11
135064,51455,20
135065,51456,20
135066,51456,11
135067,51457,11
135068,51457,17
135069,51458,13
135070,51459,19
135071,51459,22
135072,51460,23
135073,51460,9
135074,51460,20
135075,51461,1
135076,51461,9
135077,51461,14
135078,51461,9
135079,51461,20
135080,51462,13
135081,51462,20
135082,51462,14
135083,51463,24
135084,51463,4
135085,51464,2
135086,51464,20
135087,51465,11
135088,51465,20
135089,51466,3
135090,51466,11
135091,51467,20
135092,51467,20
135093,51467,3
135094,51467,9
135095,51467,9
135096,51468,8
135097,51468,2
135098,51468,15
135099,51468,18
135100,51469,20
135101,51469,10
135102,51470,1
135103,51470,10
135104,51470,16
135105,51471,21
135106,51471,4
135107,51471,8
135108,51471,8
135109,51471,22
135110,51472,23
135111,51472,11
135112,51473,7
135113,51474,20
135114,51475,11
135115,51475,11
135116,51476,4
135117,51476,7
135118,51476,11
135119,51476,2
135120,51476,8
135121,51476,8
135122,51476,11
135123,51477,11
135124,51478,9
135125,51479,4
135126,51479,4
135127,51479,12
135128,51479,11
135129,51480,11
135130,51480,12
135131,51480,24
135132,51481,11
135133,51481,2
135134,51481,5
135135,51481,3
135136,51482,23
135137,51482,17
135138,51482,20
135139,51483,20
135140,51483,2
135141,51483,3
135142,51483,8
135143,51483,5
135144,51483,14
135145,51484,2
135146,51484,7
135147,51484,11
135148,51484,6
135149,51485,24
135150,51485,8
135151,51486,24
135152,51487,11
135153,51488,17
135154,51488,4
135155,51488,12
135156,51489,11
135157,51489,8
135158,51490,5
135159,51490,4
135160,51490,14
135161,51490,16
135162,51490,19
135163,51491,19
135164,51492,11
135165,51493,20
135166,51494,12
135167,51494,11
135168,51494,7
135169,51495,2
135170,51495,17
135171,51495,14
135172,51496,24
135173,51496,20
135174,51496,2
135175,51496,13
135176,51496,7
135177,51496,15
135178,51497,20
135179,51497,4
135180,51498,6
135181,51498,22
135182,51499,20
135183,51500,20
135184,51500,11
135185,51501,20
135186,51501,11
135187,51501,1
135188,51501,10
135189,51501,13
135190,51502,20
135191,51502,15
135192,51502,11
135193,51503,22
135194,51503,24
135195,51504,4
135196,51504,11
135197,51504,7
135198,51505,6
135199,51505,8
135200,51506,20
135201,51507,17
135202,51508,24
135203,51508,6
135204,51509,4
135205,51509,7
135206,51509,8
135207,51509,18
135208,51510,3
135209,51510,12
135210,51510,5
135211,51510,21
135212,51511,1
135213,51512,20
135214,51512,11
135215,51512,22
135216,51513,11
135217,51514,21
135218,51515,2
135219,51515,15
135220,51515,9
135221,51515,10
135222,51516,11
135223,51517,18
135224,51517,18
135225,51518,16
135226,51518,17
135227,51518,2
135228,51518,9
135229,51519,11
135230,51520,3
135231,51520,13
135232,51520,16
135233,51521,8
135234,51522,14
135235,51522,11
135236,51523,6
135237,51524,11
135238,51525,2
135239,51525,12
135240,51525,13
135241,51526,22
135242,51526,1
135243,51526,7
135244,51526,16
135245,51526,7
135246,51527,2
135247,51527,20
135248,51527,20
135249,51528,11
135250,51528,9
135251,51528,24
135252,51529,17
135253,51530,11
135254,51531,15
135255,51531,22
135256,51531,1
135257,51531,13
135258,51531,14
135259,51531,16
135260,51532,23
135261,51533,13
135262,51533,2
135263,51534,23
135264,51534,20
135265,51535,24
135266,51535,19
135267,51535,11
135268,51536,21
135269,51536,17
135270,51536,4
135271,51536,6
135272,51537,13
135273,51537,11
135274,51537,11
135275,51538,7
135276,51538,2
135277,51538,13
135278,51538,21
135279,51539,23
135280,51539,20
135281,51539,20
135282,51540,20
135283,51541,1
135284,51541,10
135285,51542,20
135286,51542,11
135287,51542,1
135288,51542,10
135289,51542,9
135290,51542,6
135291,51543,4
135292,51543,8
135293,51543,7
135294,51544,20
135295,51544,20
135296,51545,7
135297,51545,8
135298,51546,22
135299,51546,22
135300,51546,4
135301,51546,7
135302,51547,11
135303,51548,20
135304,51548,24
135305,51549,2
135306,51549,7
135307,51549,8
135308,51550,3
135309,51550,17
135310,51551,2
135311,51551,5
135312,51551,15
135313,51551,6
135314,51551,24
135315,51552,20
135316,51552,3
135317,51552,12
135318,51552,13
135319,51552,12
135320,51553,20
135321,51553,24
135322,51554,21
135323,51554,11
135324,51555,20
135325,51556,10
135326,51556,11
135327,51557,1
135328,51557,20
135329,51558,12
135330,51558,20
135331,51558,20
135332,51559,20
135333,51560,11
135334,51560,21
135335,51560,9
135336,51561,8
135337,51562,11
135338,51562,23
135339,51562,20
135340,51563,19
135341,51563,20
135342,51564,20
135343,51564,20
135344,51564,18
135345,51565,11
135346,51565,18
135347,51566,11
135348,51566,4
135349,51566,7
135350,51567,13
135351,51567,22
135352,51568,11
135353,51568,18
135354,51569,11
135355,51570,16
135356,51570,11
135357,51571,4
135358,51571,12
135359,51571,13
135360,51571,7
135361,51571,3
135362,51571,9
135363,51571,19
135364,51572,20
135365,51573,23
135366,51573,11
135367,51573,3
135368,51573,9
135369,51574,20
135370,51574,19
135371,51575,23
135372,51575,11
135373,51576,7
135374,51577,4
135375,51577,16
135376,51577,16
135377,51578,23
135378,51578,11
135379,51579,20
135380,51580,7
135381,51580,13
135382,51581,2
135383,51581,14
135384,51582,3
135385,51582,1
135386,51582,15
135387,51582,13
135388,51582,16
135389,51582,3
135390,51583,20
135391,51584,3
135392,51584,5
135393,51584,6
135394,51584,16
135395,51585,11
135396,51586,11
135397,51587,4
135398,51587,15
135399,51587,7
135400,51587,23
135401,51588,21
135402,51588,11
135403,51588,20
135404,51589,20
135405,51590,11
135406,51591,24
135407,51591,11
135408,51592,11
135409,51592,11
135410,51592,20
135411,51593,23
135412,51594,11
135413,51594,11
135414,51595,1
135415,51595,3
135416,51595,15
135417,51596,3
135418,51596,11
135419,51597,7
135420,51598,11
135421,51598,16
135422,51599,3
135423,51599,20
135424,51600,20
135425,51600,11
135426,51600,11
135427,51601,3
135428,51602,19
135429,51602,16
135430,51603,19
135431,51603,2
135432,51603,10
135433,51604,11
135434,51605,1
135435,51605,21
135436,51605,11
135437,51606,11
135438,51607,16
135439,51607,11
135440,51608,20
135441,51608,20
135442,51608,20
135443,51609,11
135444,51610,22
135445,51610,11
135446,51611,18
135447,51611,24
135448,51612,24
135449,51612,2
135450,51612,9
135451,51612,20
135452,51613,18
135453,51613,11
135454,51614,3
135455,51614,20
135456,51614,20
135457,51615,11
135458,51615,20
135459,51615,1
135460,51615,13
135461,51616,11
135462,51617,17
135463,51617,4
135464,51617,14
135465,51617,6
135466,51617,6
135467,51618,15
135468,51618,11
135469,51618,11
135470,51619,13
135471,51619,20
135472,51619,11
135473,51620,23
135474,51620,22
135475,51621,23
135476,51621,21
135477,51621,16
135478,51622,1
135479,51622,12
135480,51622,14
135481,51622,11
135482,51622,4
135483,51623,11
135484,51623,11
135485,51624,11
135486,51624,4
135487,51625,16
135488,51626,1
135489,51626,14
135490,51626,14
135491,51626,2
135492,51626,15
135493,51626,5
135494,51626,11
135495,51626,20
135496,51627,11
135497,51628,2
135498,51628,1
135499,51629,19
135500,51630,11
135501,51630,1
135502,51630,3
135503,51631,9
135504,51631,8
135505,51632,12
135506,51632,4
135507,51632,12
135508,51632,12
135509,51632,11
135510,51633,12
135511,51633,23
135512,51634,20
135513,51635,2
135514,51635,8
135515,51636,20
135516,51637,9
135517,51638,20
135518,51638,11
135519,51639,1
135520,51639,20
135521,51640,4
135522,51640,20
135523,51641,3
135524,51641,5
135525,51642,24
135526,51643,6
135527,51643,11
135528,51643,20
135529,51644,11
135530,51644,13
135531,51645,2
135532,51645,6
135533,51645,16
135534,51645,12
135535,51646,2
135536,51646,9
135537,51646,8
135538,51646,15
135539,51646,14
135540,51646,24
135541,51647,19
135542,51648,17
135543,51649,20
135544,51650,20
135545,51651,21
135546,51651,11
135547,51651,11
135548,51652,11
135549,51653,20
135550,51654,20
135551,51654,18
135552,51654,22
135553,51655,7
135554,51656,11
135555,51656,22
135556,51656,21
135557,51657,17
135558,51657,11
135559,51658,2
135560,51658,16
135561,51658,9
135562,51658,9
135563,51658,2
135564,51658,4
135565,51658,14
135566,51658,8
135567,51659,20
135568,51660,11
135569,51660,4
135570,51660,9
135571,51660,14
135572,51660,10
135573,51660,15
135574,51661,11
135575,51662,21
135576,51663,4
135577,51663,20
135578,51663,20
135579,51664,11
135580,51664,13
135581,51664,17
135582,51665,18
135583,51665,11
135584,51665,23
135585,51666,15
135586,51666,20
135587,51666,19
135588,51667,2
135589,51667,20
135590,51668,11
135591,51668,2
135592,51668,13
135593,51668,14
135594,51669,1
135595,51669,6
135596,51669,16
135597,51669,11
135598,51669,21
135599,51669,10
135600,51670,20
135601,51670,6
135602,51671,20
135603,51672,9
135604,51672,16
135605,51673,7
135606,51674,12
135607,51674,11
135608,51674,20
135609,51675,20
135610,51676,6
135611,51676,20
135612,51677,20
135613,51677,20
135614,51678,20
135615,51678,20
135616,51678,23
135617,51679,19
135618,51680,24
135619,51680,20
135620,51680,6
135621,51681,4
135622,51681,14
135623,51681,20
135624,51682,2
135625,51682,11
135626,51683,20
135627,51683,24
135628,51683,21
135629,51684,6
135630,51685,20
135631,51686,5
135632,51686,11
135633,51687,4
135634,51687,23
135635,51688,2
135636,51688,10
135637,51688,13
135638,51688,6
135639,51689,4
135640,51689,14
135641,51689,16
135642,51689,15
135643,51690,20
135644,51691,20
135645,51691,4
135646,51691,13
135647,51691,15
135648,51691,19
135649,51692,2
135650,51692,17
135651,51692,18
135652,51693,5
135653,51693,11
135654,51694,8
135655,51694,1
135656,51694,7
135657,51694,11
135658,51694,17
135659,51695,11
135660,51695,2
135661,51695,11
135662,51696,20
135663,51697,20
135664,51697,9
135665,51697,11
135666,51698,11
135667,51698,1
135668,51698,9
135669,51698,16
135670,51698,8
135671,51699,1
135672,51699,11
135673,51699,18
135674,51700,19
135675,51701,13
135676,51702,21
135677,51702,19
135678,51703,7
135679,51703,17
135680,51704,19
135681,51704,20
135682,51705,20
135683,51705,4
135684,51705,6
135685,51705,7
135686,51706,1
135687,51706,8
135688,51706,13
135689,51706,24
135690,51707,20
135691,51708,20
135692,51708,20
135693,51708,11
135694,51709,19
135695,51709,20
135696,51709,22
135697,51710,9
135698,51710,23
135699,51710,20
135700,51711,20
135701,51711,11
135702,51711,1
135703,51711,12
135704,51712,2
135705,51712,1
135706,51712,7
135707,51712,10
135708,51713,11
135709,51713,11
135710,51714,20
135711,51715,24
135712,51715,2
135713,51715,12
135714,51715,20
135715,51716,20
135716,51716,20
135717,51717,11
135718,51717,11
135719,51718,9
135720,51719,4
135721,51719,6
135722,51719,15
135723,51719,9
135724,51719,3
135725,51719,23
135726,51720,3
135727,51720,12
135728,51720,9
135729,51720,9
135730,51720,20
135731,51721,23
135732,51722,6
135733,51722,20
135734,51723,20
135735,51724,19
135736,51725,11
135737,51725,1
135738,51725,6
135739,51725,16
135740,51725,11
135741,51725,9
135742,51726,24
135743,51726,22
135744,51727,20
135745,51727,7
135746,51727,20
135747,51728,12
135748,51729,11
135749,51729,5
135750,51729,16
135751,51730,11
135752,51731,20
135753,51732,2
135754,51732,15
135755,51732,7
135756,51732,10
135757,51732,23
135758,51733,20
135759,51733,11
135760,51733,11
135761,51734,2
135762,51734,7
135763,51734,1
135764,51734,11
135765,51735,3
135766,51735,13
135767,51735,16
135768,51735,11
135769,51736,7
135770,51737,11
135771,51737,3
135772,51737,14
135773,51737,15
135774,51737,8
135775,51737,4
135776,51737,13
135777,51738,20
135778,51738,1
135779,51738,9
135780,51738,8
135781,51739,20
135782,51739,5
135783,51739,11
135784,51740,11
135785,51740,20
135786,51740,11
135787,51741,18
135788,51742,8
135789,51742,22
135790,51742,2
135791,51743,24
135792,51743,15
135793,51743,22
135794,51744,11
135795,51745,11
135796,51745,11
135797,51746,22
135798,51746,4
135799,51746,8
135800,51746,9
135801,51747,22
135802,51747,20
135803,51747,2
135804,51748,4
135805,51748,6
135806,51749,22
135807,51749,11
135808,51749,1
135809,51750,11
135810,51751,2
135811,51751,11
135812,51751,6
135813,51751,7
135814,51752,24
135815,51752,20
135816,51752,17
135817,51753,11
135818,51753,22
135819,51753,1
135820,51753,8
135821,51753,9
135822,51753,5
135823,51754,1
135824,51754,14
135825,51754,9
135826,51755,11
135827,51755,20
135828,51756,1
135829,51756,16
135830,51757,20
135831,51758,14
135832,51758,11
135833,51758,11
135834,51759,20
135835,51759,4
135836,51759,11
135837,51760,4
135838,51761,11
135839,51761,22
135840,51761,6
135841,51762,12
135842,51762,7
135843,51763,17
135844,51763,21
135845,51763,3
135846,51763,15
135847,51763,6
135848,51764,20
135849,51765,3
135850,51765,14
135851,51765,6
135852,51765,13
135853,51765,18
135854,51766,3
135855,51766,4
135856,51767,21
135857,51768,20
135858,51768,17
135859,51768,3
135860,51769,11
135861,51769,17
135862,51770,11
135863,51771,2
135864,51771,7
135865,51771,11
135866,51772,3
135867,51772,6
135868,51772,11
135869,51773,1
135870,51773,1
135871,51773,8
135872,51773,18
135873,51774,11
135874,51775,20
135875,51775,1
135876,51775,11
135877,51775,15
135878,51775,3
135879,51775,15
135880,51776,8
135881,51776,24
135882,51776,20
135883,51777,1
135884,51777,16
135885,51777,22
135886,51777,20
135887,51778,2
135888,51778,10
135889,51778,6
135890,51779,20
135891,51779,1
135892,51779,10
135893,51780,2
135894,51780,17
135895,51780,11
135896,51781,20
135897,51781,20
135898,51782,18
135899,51783,21
135900,51784,11
135901,51785,1
135902,51786,4
135903,51787,20
135904,51787,1
135905,51787,13
135906,51788,1
135907,51789,11
135908,51790,4
135909,51790,16
135910,51791,3
135911,51791,11
135912,51792,11
135913,51792,4
135914,51792,13
135915,51792,6
135916,51792,8
135917,51792,19
135918,51793,20
135919,51794,23
135920,51794,7
135921,51795,3
135922,51795,12
135923,51795,8
135924,51795,10
135925,51796,17
135926,51796,23
135927,51796,20
135928,51797,5
135929,51797,23
135930,51798,10
135931,51799,11
135932,51799,21
135933,51800,11
135934,51800,4
135935,51800,4
135936,51800,14
135937,51800,5
135938,51801,15
135939,51802,11
135940,51803,10
135941,51803,11
135942,51803,20
135943,51804,10
135944,51805,3
135945,51805,13
135946,51805,5
135947,51805,16
135948,51805,8
135949,51806,16
135950,51806,3
135951,51806,8
135952,51806,13
135953,51807,12
135954,51808,1
135955,51808,11
135956,51808,2
135957,51809,23
135958,51809,20
135959,51810,21
135960,51810,20
135961,51810,11
135962,51811,6
135963,51811,11
135964,51812,23
135965,51812,4
135966,51812,5
135967,51812,20
135968,51813,20
135969,51813,20
135970,51813,24
135971,51814,3
135972,51814,14
135973,51814,13
135974,51815,4
135975,51816,23
135976,51816,1
135977,51816,13
135978,51816,7
135979,51816,22
135980,51817,16
135981,51817,20
135982,51818,11
135983,51819,18
135984,51819,22
135985,51819,19
135986,51820,11
135987,51820,21
135988,51820,8
135989,51821,24
135990,51821,5
135991,51822,11
135992,51822,6
135993,51822,1
135994,51823,18
135995,51824,20
135996,51824,19
135997,51825,22
135998,51825,1
135999,51825,10
136000,51825,3
136001,51825,5
136002,51825,13
136003,51825,6
136004,51826,12
136005,51826,10
136006,51826,20
136007,51827,19
136008,51828,2
136009,51828,19
136010,51829,12
136011,51829,20
136012,51830,1
136013,51830,8
136014,51830,9
136015,51830,11
136016,51831,20
136017,51832,18
136018,51832,11
136019,51833,11
136020,51834,12
136021,51834,2
136022,51834,14
136023,51834,11
136024,51835,3
136025,51835,21
136026,51835,20
136027,51836,9
136028,51836,22
136029,51837,3
136030,51837,5
136031,51837,5
136032,51837,18
136033,51838,6
136034,51838,11
136035,51839,19
136036,51839,23
136037,51840,20
136038,51841,1
136039,51842,2
136040,51843,6
136041,51844,24
136042,51844,1
136043,51844,14
136044,51844,14
136045,51844,20
136046,51845,19
136047,51846,2
136048,51847,12
136049,51847,20
136050,51847,2
136051,51848,24
136052,51848,11
136053,51848,3
136054,51848,5
136055,51848,8
136056,51848,6
136057,51849,2
136058,51849,14
136059,51849,14
136060,51849,2
136061,51849,11
136062,51849,20
136063,51850,20
136064,51850,8
136065,51850,2
136066,51850,11
136067,51850,15
136068,51851,6
136069,51852,18
136070,51852,11
136071,51852,18
136072,51853,20
136073,51853,3
136074,51853,1
136075,51853,5
136076,51853,15
136077,51853,15
136078,51854,2
136079,51854,8
136080,51854,13
136081,51854,11
136082,51854,13
136083,51855,20
136084,51855,11
136085,51855,10
136086,51856,11
136087,51857,11
136088,51858,1
136089,51858,15
136090,51858,10
136091,51858,20
136092,51859,2
136093,51859,15
136094,51859,10
136095,51859,13
136096,51859,11
136097,51860,20
136098,51860,11
136099,51860,2
136100,51861,3
136101,51861,11
136102,51862,22
136103,51862,21
136104,51863,3
136105,51863,15
136106,51863,8
136107,51863,20
136108,51863,24
136109,51864,3
136110,51864,7
136111,51864,13
136112,51864,16
136113,51865,3
136114,51865,6
136115,51865,24
136116,51865,11
136117,51866,20
136118,51866,19
136119,51867,11
136120,51867,24
136121,51868,11
136122,51868,18
136123,51869,1
136124,51869,3
136125,51869,8
136126,51869,5
136127,51870,20
136128,51870,20
136129,51871,24
136130,51871,4
136131,51871,5
136132,51871,21
136133,51872,3
136134,51872,15
136135,51872,9
136136,51872,21
136137,51872,3
136138,51872,7
136139,51872,12
136140,51873,12
136141,51874,21
136142,51874,17
136143,51874,1
136144,51874,14
136145,51875,3
136146,51875,13
136147,51875,8
136148,51875,21
136149,51876,20
136150,51877,4
136151,51877,14
136152,51878,22
136153,51879,11
136154,51879,20
136155,51880,3
136156,51880,13
136157,51880,16
136158,51880,12
136159,51880,21
136160,51881,20
136161,51881,11
136162,51882,20
136163,51883,13
136164,51884,9
136165,51884,6
136166,51885,3
136167,51885,11
136168,51886,12
136169,51886,4
136170,51886,13
136171,51886,9
136172,51886,20
136173,51887,20
136174,51888,24
136175,51888,20
136176,51889,24
136177,51890,5
136178,51890,23
136179,51890,3
136180,51891,1
136181,51891,6
136182,51891,19
136183,51891,21
136184,51892,11
136185,51892,24
136186,51892,13
136187,51893,20
136188,51894,11
136189,51894,3
136190,51895,17
136191,51895,24
136192,51895,20
136193,51896,20
136194,51896,12
136195,51897,11
136196,51897,20
136197,51897,19
136198,51898,15
136199,51898,6
136200,51898,3
136201,51899,20
136202,51900,3
136203,51900,6
136204,51900,7
136205,51900,5
136206,51900,2
136207,51901,5
136208,51901,20
136209,51901,11
136210,51902,20
136211,51903,20
136212,51903,20
136213,51903,1
136214,51904,20
136215,51904,1
136216,51904,10
136217,51905,18
136218,51905,11
136219,51906,22
136220,51907,1
136221,51907,16
136222,51907,5
136223,51907,15
136224,51908,2
136225,51908,16
136226,51908,9
136227,51909,4
136228,51910,11
136229,51911,20
136230,51912,20
136231,51912,3
136232,51912,3
136233,51913,9
136234,51913,20
136235,51914,21
136236,51914,17
136237,51914,1
136238,51914,16
136239,51914,10
136240,51914,13
136241,51915,4
136242,51915,13
136243,51915,14
136244,51915,13
136245,51915,3
136246,51915,6
136247,51915,6
136248,51916,24
136249,51917,21
136250,51917,6
136251,51918,7
136252,51919,22
136253,51919,20
136254,51919,18
136255,51920,7
136256,51920,20
136257,51920,4
136258,51920,15
136259,51920,6
136260,51921,20
136261,51921,20
136262,51921,7
136263,51922,2
136264,51922,11
136265,51923,21
136266,51923,3
136267,51923,5
136268,51923,7
136269,51923,9
136270,51923,4
136271,51924,7
136272,51924,23
136273,51925,16
136274,51925,9
136275,51925,1
136276,51925,10
136277,51925,11
136278,51925,6
136279,51926,4
136280,51926,7
136281,51926,6
136282,51926,6
136283,51926,1
136284,51927,2
136285,51927,18
136286,51927,11
136287,51928,17
136288,51928,20
136289,51929,4
136290,51929,7
136291,51929,8
136292,51929,15
136293,51930,11
136294,51930,11
136295,51931,20
136296,51931,4
136297,51931,6
136298,51931,16
136299,51932,11
136300,51933,19
136301,51933,11
136302,51934,22
136303,51935,20
136304,51935,22
136305,51936,22
136306,51936,16
136307,51937,20
136308,51937,21
136309,51938,20
136310,51938,22
136311,51938,1
136312,51938,8
136313,51938,10
136314,51938,10
136315,51939,1
136316,51939,15
136317,51939,11
136318,51939,1
136319,51940,21
136320,51941,21
136321,51941,6
136322,51942,23
136323,51942,2
136324,51942,13
136325,51942,10
136326,51942,11
136327,51943,3
136328,51943,10
136329,51943,6
136330,51943,11
136331,51944,2
136332,51944,20
136333,51945,9
136334,51946,11
136335,51946,24
136336,51947,21
136337,51947,20
136338,51947,3
136339,51947,10
136340,51948,8
136341,51949,13
136342,51949,14
136343,51949,9
136344,51950,11
136345,51950,11
136346,51950,18
136347,51951,24
136348,51951,18
136349,51951,20
136350,51952,11
136351,51952,1
136352,51952,14
136353,51952,1
136354,51953,3
136355,51953,6
136356,51953,8
136357,51953,7
136358,51953,22
136359,51953,20
136360,51954,1
136361,51955,6
136362,51955,22
136363,51955,20
136364,51956,18
136365,51956,8
136366,51957,7
136367,51957,24
136368,51957,11
136369,51958,5
136370,51958,11
136371,51958,17
136372,51959,3
136373,51959,13
136374,51959,16
136375,51959,4
136376,51960,18
136377,51960,20
136378,51960,20
136379,51961,21
136380,51962,11
136381,51962,20
136382,51963,3
136383,51963,8
136384,51963,7
136385,51963,8
136386,51964,11
136387,51964,11
136388,51964,2
136389,51964,12
