order_menu_id,order_id,meal_id
106192,53191,2
106193,53192,15
106194,53192,5
106195,53193,2
106196,53193,14
106197,53193,14
106198,53194,19
106199,53194,15
106200,53194,16
106201,53195,11
106202,53195,2
106203,53195,11
106204,53196,5
106205,53196,18
106206,53197,18
106207,53197,11
106208,53197,2
106209,53198,17
106210,53198,10
106211,53199,12
106212,53200,10
106213,53200,3
106214,53200,14
106215,53201,4
106216,53202,13
106217,53202,2
106218,53203,6
106219,53204,12
106220,53205,3
106221,53205,8
106222,53205,9
106223,53206,2
106224,53206,2
106225,53207,15
106226,53207,12
106227,53208,14
106228,53208,16
106229,53208,12
106230,53209,11
106231,53209,10
106232,53210,10
106233,53210,12
106234,53211,14
106235,53211,6
106236,53212,19
106237,53213,13
106238,53213,3
106239,53213,9
106240,53214,16
106241,53215,19
106242,53216,17
106243,53217,5
106244,53217,18
106245,53218,13
106246,53219,4
106247,53220,1
106248,53220,8
106249,53220,11
106250,53221,1
106251,53222,12
106252,53222,19
106253,53222,5
106254,53223,15
106255,53224,14
106256,53224,16
106257,53224,7
106258,53225,12
106259,53226,11
106260,53227,3
106261,53228,3
106262,53228,1
106263,53228,1
106264,53229,15
106265,53230,4
106266,53231,17
106267,53231,7
106268,53232,7
106269,53233,2
106270,53234,12
106271,53234,9
106272,53234,19
106273,53235,15
106274,53235,1
106275,53236,1
106276,53236,19
106277,53237,18
106278,53237,7
106279,53238,17
106280,53238,1
106281,53238,5
106282,53239,19
106283,53240,10
106284,53240,16
106285,53241,9
106286,53241,11
106287,53242,5
106288,53242,6
106289,53242,1
106290,53243,9
106291,53243,18
106292,53244,18
106293,53244,17
106294,53244,10
106295,53245,14
106296,53246,10
106297,53246,3
106298,53246,10
106299,53247,5
106300,53248,18
106301,53249,18
106302,53250,17
106303,53251,12
106304,53251,7
106305,53251,13
106306,53252,3
106307,53252,15
106308,53252,8
106309,53253,15
106310,53254,12
106311,53254,9
106312,53255,6
106313,53256,11
106314,53256,3
106315,53257,12
106316,53258,7
106317,53258,18
106318,53259,6
106319,53260,9
106320,53260,4
106321,53260,10
106322,53261,3
106323,53262,14
106324,53262,8
106325,53263,6
106326,53263,4
106327,53263,8
106328,53264,10
106329,53264,7
106330,53265,7
106331,53265,16
106332,53265,3
106333,53266,10
106334,53266,4
106335,53266,2
106336,53267,4
106337,53268,5
106338,53269,17
106339,53269,12
106340,53269,12
106341,53270,19
106342,53271,6
106343,53272,7
106344,53272,9
106345,53272,14
106346,53273,5
106347,53273,3
106348,53273,6
106349,53274,6
106350,53274,11
106351,53275,12
106352,53275,15
106353,53275,18
106354,53276,12
106355,53277,10
106356,53277,15
106357,53277,5
106358,53278,15
106359,53279,10
106360,53280,9
106361,53280,9
106362,53281,10
106363,53282,16
106364,53282,10
106365,53282,2
106366,53283,4
106367,53283,11
106368,53284,4
106369,53284,4
106370,53285,18
106371,53286,16
106372,53286,13
106373,53286,19
106374,53287,5
106375,53287,13
106376,53288,5
106377,53288,1
106378,53288,14
106379,53289,8
106380,53289,19
106381,53289,4
106382,53290,2
106383,53290,6
106384,53290,14
106385,53291,13
106386,53291,4
106387,53292,14
106388,53292,8
106389,53293,4
106390,53293,12
106391,53294,7
106392,53295,2
106393,53296,6
106394,53296,1
106395,53296,17
106396,53297,16
106397,53297,8
106398,53298,3
106399,53298,1
106400,53298,13
106401,53299,19
106402,53299,3
106403,53299,4
106404,53300,6
106405,53300,6
106406,53300,14
106407,53301,9
106408,53301,1
106409,53302,14
106410,53303,8
106411,53303,9
106412,53303,4
106413,53304,1
106414,53305,11
106415,53305,4
106416,53306,4
106417,53307,16
106418,53308,17
106419,53309,11
106420,53309,19
106421,53309,7
106422,53310,2
106423,53311,9
106424,53311,12
106425,53311,17
106426,53312,13
106427,53312,17
106428,53312,14
106429,53313,10
106430,53314,2
106431,53315,18
106432,53315,16
106433,53315,5
106434,53316,11
106435,53317,5
106436,53318,12
106437,53319,15
106438,53319,11
106439,53320,3
106440,53320,16
106441,53320,12
106442,53321,17
106443,53321,17
106444,53322,11
106445,53322,9
106446,53323,9
106447,53323,10
106448,53323,11
106449,53324,10
106450,53325,2
106451,53325,7
106452,53326,5
106453,53326,14
106454,53327,16
106455,53327,19
106456,53327,17
106457,53328,15
106458,53329,9
106459,53329,16
106460,53330,7
106461,53330,16
106462,53330,18
106463,53331,3
106464,53331,3
106465,53331,3
106466,53332,18
106467,53332,9
106468,53333,3
106469,53333,19
106470,53333,16
106471,53334,12
106472,53334,11
106473,53335,14
106474,53336,9
106475,53337,6
106476,53337,16
106477,53337,16
106478,53338,7
106479,53338,6
106480,53339,12
106481,53340,10
106482,53341,6
106483,53341,16
106484,53342,2
106485,53342,19
106486,53342,3
106487,53343,16
106488,53343,10
106489,53343,1
106490,53344,19
106491,53344,11
106492,53345,6
106493,53346,15
106494,53346,16
106495,53346,8
106496,53347,8
106497,53348,5
106498,53348,18
106499,53348,19
106500,53349,12
106501,53350,11
106502,53351,14
106503,53351,3
106504,53351,15
106505,53352,18
106506,53352,9
106507,53353,2
106508,53354,14
106509,53355,8
106510,53355,19
106511,53355,16
106512,53356,9
106513,53356,19
106514,53357,8
106515,53358,7
106516,53358,14
106517,53358,5
106518,53359,14
106519,53359,5
106520,53359,19
106521,53360,15
106522,53360,5
106523,53360,15
106524,53361,8
106525,53362,12
106526,53362,9
106527,53363,5
106528,53363,12
106529,53364,9
106530,53365,4
106531,53365,3
106532,53365,13
106533,53366,14
106534,53366,2
106535,53367,12
106536,53367,19
106537,53367,17
106538,53368,12
106539,53369,13
106540,53369,14
106541,53369,17
106542,53370,14
106543,53370,4
106544,53370,8
106545,53371,15
106546,53371,12
106547,53372,8
106548,53372,7
106549,53372,7
106550,53373,6
106551,53373,7
106552,53373,5
106553,53374,2
106554,53374,15
106555,53374,6
106556,53375,10
106557,53375,6
106558,53376,12
106559,53376,17
106560,53377,3
106561,53377,5
106562,53377,4
106563,53378,2
106564,53378,15
106565,53379,15
106566,53380,6
106567,53380,19
106568,53380,7
106569,53381,5
106570,53382,1
106571,53382,1
106572,53383,6
106573,53383,6
106574,53384,6
106575,53385,15
106576,53385,5
106577,53386,5
106578,53386,3
106579,53386,8
106580,53387,7
106581,53387,6
106582,53387,18
106583,53388,15
106584,53389,16
106585,53389,15
106586,53389,6
106587,53390,16
106588,53390,7
106589,53390,13
106590,53391,19
106591,53392,15
106592,53393,11
106593,53393,5
106594,53393,19
106595,53394,11
106596,53394,15
106597,53394,11
106598,53395,5
106599,53396,8
106600,53397,1
106601,53397,8
106602,53398,3
106603,53398,9
106604,53399,14
106605,53399,10
106606,53400,9
106607,53400,1
106608,53401,1
106609,53401,19
106610,53402,7
106611,53402,2
106612,53403,9
106613,53404,18
106614,53404,15
106615,53405,13
106616,53405,6
106617,53405,8
106618,53406,18
106619,53406,15
106620,53406,2
106621,53407,13
106622,53408,9
106623,53408,6
106624,53409,7
106625,53409,8
106626,53410,7
106627,53410,19
106628,53410,14
106629,53411,8
106630,53411,7
106631,53412,3
106632,53413,8
106633,53414,14
106634,53415,5
106635,53415,18
106636,53415,14
106637,53416,4
106638,53416,18
106639,53417,13
106640,53418,12
106641,53418,1
106642,53419,17
106643,53419,14
106644,53419,1
106645,53420,14
106646,53420,6
106647,53420,5
106648,53421,2
106649,53422,12
106650,53423,2
106651,53423,13
106652,53423,7
106653,53424,5
106654,53425,5
106655,53425,14
106656,53426,14
106657,53427,5
106658,53427,13
106659,53427,7
106660,53428,6
106661,53428,5
106662,53429,5
106663,53429,18
106664,53430,2
106665,53430,18
106666,53430,4
106667,53431,15
106668,53431,17
106669,53431,16
106670,53432,2
106671,53432,8
106672,53432,10
106673,53433,14
106674,53434,18
106675,53434,16
106676,53435,8
106677,53435,6
106678,53436,10
106679,53436,16
106680,53436,8
106681,53437,4
106682,53437,11
106683,53438,6
106684,53438,11
106685,53439,9
106686,53440,11
106687,53441,7
106688,53441,2
106689,53442,14
106690,53442,19
106691,53442,6
106692,53443,8
106693,53443,8
106694,53444,10
106695,53444,5
106696,53444,18
106697,53445,16
106698,53445,10
106699,53446,10
106700,53446,4
106701,53447,9
106702,53447,16
106703,53448,9
106704,53449,9
106705,53450,8
106706,53450,7
106707,53451,8
106708,53451,2
106709,53452,10
106710,53453,2
106711,53453,19
106712,53454,4
106713,53454,16
106714,53454,3
106715,53455,1
106716,53456,8
106717,53456,9
106718,53457,8
106719,53458,11
106720,53459,7
106721,53459,15
106722,53459,17
106723,53460,14
106724,53460,7
106725,53460,14
106726,53461,10
106727,53461,10
106728,53461,19
106729,53462,7
106730,53462,9
106731,53462,8
106732,53463,6
106733,53463,1
106734,53464,11
106735,53464,3
106736,53464,3
106737,53465,3
106738,53466,11
106739,53466,8
106740,53467,4
106741,53468,1
106742,53468,5
106743,53468,13
106744,53469,12
106745,53469,10
106746,53470,5
106747,53470,18
106748,53471,16
106749,53471,16
106750,53472,12
106751,53472,12
106752,53472,8
106753,53473,10
106754,53474,17
106755,53474,5
106756,53475,15
106757,53476,9
106758,53477,6
106759,53478,18
106760,53479,11
106761,53479,18
106762,53479,18
106763,53480,15
106764,53481,7
106765,53481,9
106766,53482,12
106767,53482,9
106768,53482,5
106769,53483,7
106770,53483,18
106771,53484,8
106772,53484,16
106773,53485,1
106774,53485,10
106775,53485,11
106776,53486,15
106777,53487,11
106778,53487,1
106779,53488,9
106780,53488,9
106781,53488,8
106782,53489,14
106783,53489,13
106784,53489,6
106785,53490,3
106786,53490,4
106787,53491,6
106788,53491,7
106789,53491,3
106790,53492,14
106791,53493,14
106792,53493,9
106793,53493,17
106794,53494,13
106795,53494,15
106796,53494,9
106797,53495,4
106798,53496,9
106799,53496,19
106800,53496,12
106801,53497,1
106802,53498,7
106803,53498,6
106804,53498,15
106805,53499,3
106806,53499,8
106807,53499,5
106808,53500,14
106809,53500,12
106810,53501,17
106811,53501,14
106812,53501,12
106813,53502,14
106814,53502,9
106815,53503,18
106816,53503,5
106817,53503,11
106818,53504,8
106819,53504,9
106820,53505,7
106821,53506,4
106822,53506,17
106823,53507,14
106824,53508,17
106825,53508,12
106826,53509,2
106827,53509,19
106828,53510,17
106829,53510,15
106830,53511,3
106831,53511,11
106832,53512,2
106833,53512,17
106834,53512,9
106835,53513,9
106836,53513,16
106837,53513,14
106838,53514,18
106839,53515,10
106840,53515,15
106841,53516,11
106842,53516,16
106843,53517,17
106844,53518,5
106845,53518,19
106846,53518,5
106847,53519,9
106848,53520,9
106849,53521,10
106850,53521,3
106851,53521,19
106852,53522,11
106853,53522,5
106854,53523,7
106855,53523,8
106856,53523,8
106857,53524,19
106858,53524,7
106859,53524,4
106860,53525,5
106861,53525,16
106862,53526,5
106863,53526,13
106864,53526,17
106865,53527,15
106866,53527,6
106867,53527,14
106868,53528,4
106869,53528,18
106870,53529,2
106871,53529,9
106872,53530,4
106873,53530,9
106874,53530,1
106875,53531,5
106876,53531,8
106877,53532,1
106878,53532,5
106879,53532,9
106880,53533,10
106881,53533,5
106882,53534,9
106883,53535,19
106884,53535,7
106885,53536,10
106886,53536,3
106887,53536,1
106888,53537,6
106889,53538,8
106890,53538,13
106891,53539,2
106892,53540,8
106893,53540,10
106894,53540,14
106895,53541,8
106896,53541,10
106897,53541,16
106898,53542,18
106899,53542,8
106900,53542,4
106901,53543,1
106902,53543,3
106903,53544,19
106904,53545,13
106905,53545,7
106906,53545,8
106907,53546,2
106908,53547,10
106909,53547,9
106910,53548,2
106911,53548,7
106912,53549,4
106913,53549,5
106914,53550,10
106915,53551,7
106916,53551,18
106917,53552,10
106918,53552,7
106919,53553,6
106920,53553,13
106921,53553,4
106922,53554,3
106923,53554,3
106924,53554,17
106925,53555,7
106926,53556,7
106927,53556,13
106928,53557,19
106929,53557,6
106930,53558,14
106931,53559,14
106932,53559,2
106933,53560,9
106934,53561,7
106935,53562,12
106936,53563,2
106937,53563,5
106938,53564,18
106939,53565,15
106940,53565,16
106941,53565,17
106942,53566,8
106943,53566,9
106944,53566,18
106945,53567,1
106946,53568,18
106947,53568,19
106948,53568,6
106949,53569,9
106950,53569,8
106951,53570,12
106952,53570,4
106953,53571,15
106954,53571,9
106955,53572,9
106956,53573,1
106957,53573,3
106958,53574,2
106959,53575,5
106960,53575,16
106961,53576,17
106962,53576,4
106963,53576,10
106964,53577,17
106965,53578,1
106966,53578,12
106967,53578,6
106968,53579,7
106969,53579,15
106970,53579,19
106971,53580,18
106972,53581,7
106973,53581,7
106974,53581,5
106975,53582,17
106976,53582,11
106977,53582,16
106978,53583,19
106979,53584,15
106980,53584,15
106981,53584,12
106982,53585,1
106983,53585,15
106984,53586,2
106985,53587,16
106986,53587,16
106987,53588,14
106988,53588,17
106989,53589,16
106990,53589,1
106991,53589,12
106992,53590,1
106993,53591,8
106994,53591,18
106995,53591,5
106996,53592,18
106997,53592,10
106998,53592,4
106999,53593,2
107000,53593,18
107001,53594,8
107002,53595,17
107003,53595,4
107004,53596,16
107005,53597,6
107006,53597,4
107007,53598,17
107008,53599,2
107009,53599,1
107010,53600,10
107011,53601,13
107012,53601,6
107013,53601,5
107014,53602,4
107015,53603,16
107016,53603,11
107017,53603,14
107018,53604,3
107019,53604,7
107020,53605,7
107021,53605,14
107022,53606,2
107023,53606,17
107024,53607,1
107025,53608,19
107026,53608,9
107027,53608,6
107028,53609,3
107029,53610,19
107030,53610,6
107031,53611,1
107032,53612,6
107033,53612,10
107034,53613,10
107035,53614,5
107036,53614,7
107037,53614,5
107038,53615,17
107039,53616,18
107040,53616,2
107041,53616,9
107042,53617,9
107043,53617,13
107044,53617,19
107045,53618,6
107046,53618,15
107047,53618,2
107048,53619,1
107049,53620,9
107050,53620,10
107051,53621,9
107052,53621,2
107053,53621,10
107054,53622,9
107055,53622,11
107056,53622,12
107057,53623,4
107058,53623,1
107059,53623,15
107060,53624,6
107061,53624,7
107062,53625,15
107063,53625,16
107064,53625,7
107065,53626,9
107066,53626,7
107067,53627,10
107068,53628,18
107069,53628,2
107070,53628,19
107071,53629,7
107072,53630,16
107073,53630,16
107074,53631,2
107075,53631,1
107076,53631,14
107077,53632,18
107078,53632,2
107079,53632,16
107080,53633,10
107081,53633,3
107082,53633,15
107083,53634,10
107084,53634,7
107085,53634,5
107086,53635,6
107087,53635,3
107088,53635,13
107089,53636,15
107090,53637,14
107091,53638,15
107092,53638,7
107093,53639,4
107094,53640,2
107095,53640,9
107096,53640,6
107097,53641,9
107098,53642,18
107099,53642,1
107100,53643,12
107101,53643,2
107102,53643,9
107103,53644,19
107104,53645,19
107105,53645,9
107106,53646,6
107107,53647,6
107108,53647,9
107109,53647,18
107110,53648,8
107111,53648,12
107112,53648,14
107113,53649,3
107114,53650,3
107115,53650,16
107116,53650,5
107117,53651,12
107118,53651,12
107119,53652,8
107120,53653,4
107121,53653,7
107122,53653,3
107123,53654,12
107124,53655,5
107125,53655,19
107126,53656,15
107127,53656,13
107128,53656,10
107129,53657,7
107130,53657,1
107131,53657,7
107132,53658,7
107133,53658,6
107134,53659,1
107135,53660,11
107136,53660,10
107137,53661,13
107138,53661,9
107139,53661,12
107140,53662,10
107141,53662,1
107142,53662,1
107143,53663,5
107144,53663,19
107145,53663,8
107146,53664,16
107147,53664,18
107148,53665,11
107149,53665,8
107150,53665,10
107151,53666,2
107152,53666,3
107153,53666,18
107154,53667,6
107155,53668,5
107156,53668,1
107157,53668,7
107158,53669,18
107159,53669,3
107160,53669,15
107161,53670,8
107162,53670,14
107163,53670,10
107164,53671,2
107165,53671,6
107166,53672,18
107167,53672,6
107168,53673,19
107169,53674,11
107170,53675,11
107171,53676,8
107172,53677,19
107173,53677,8
107174,53677,2
107175,53678,14
107176,53678,7
107177,53679,7
107178,53680,9
107179,53681,7
107180,53681,13
107181,53681,6
107182,53682,5
107183,53683,3
107184,53683,1
107185,53684,13
107186,53685,18
107187,53685,16
107188,53686,16
107189,53686,12
107190,53687,5
107191,53688,10
107192,53688,6
107193,53689,3
107194,53689,10
107195,53690,14
107196,53690,2
107197,53690,8
107198,53691,14
107199,53692,8
107200,53692,2
107201,53692,5
107202,53693,6
107203,53693,15
107204,53693,15
107205,53694,11
107206,53695,8
107207,53695,13
107208,53696,3
107209,53696,11
107210,53696,8
107211,53697,3
107212,53698,5
107213,53699,3
107214,53699,18
107215,53700,7
107216,53700,15
107217,53701,16
107218,53702,18
107219,53702,7
107220,53702,3
107221,53703,13
107222,53704,14
107223,53704,5
107224,53704,18
107225,53705,9
107226,53706,4
107227,53706,14
107228,53707,7
107229,53707,17
107230,53707,15
107231,53708,17
107232,53708,5
107233,53709,18
107234,53710,4
107235,53710,12
107236,53711,19
107237,53711,15
107238,53712,14
107239,53713,11
107240,53713,15
107241,53714,19
107242,53714,1
107243,53714,10
107244,53715,9
107245,53716,6
107246,53716,16
107247,53717,7
107248,53718,4
107249,53719,9
107250,53719,17
107251,53719,2
107252,53720,14
107253,53720,8
107254,53720,4
107255,53721,4
107256,53721,9
107257,53721,5
107258,53722,15
107259,53723,14
107260,53723,6
107261,53723,12
107262,53724,17
107263,53725,13
107264,53725,1
107265,53726,14
107266,53726,17
107267,53727,17
107268,53727,12
107269,53728,5
107270,53728,2
107271,53728,10
107272,53729,10
107273,53729,8
107274,53729,7
107275,53730,8
107276,53730,16
107277,53731,17
107278,53731,12
107279,53731,17
107280,53732,10
107281,53732,12
107282,53732,5
107283,53733,17
107284,53733,3
107285,53734,18
107286,53734,4
107287,53734,4
107288,53735,14
107289,53735,14
107290,53735,2
107291,53736,5
107292,53736,9
107293,53737,15
107294,53737,3
107295,53738,11
107296,53738,16
107297,53738,17
107298,53739,7
107299,53739,12
107300,53740,2
107301,53741,10
107302,53742,8
107303,53743,15
107304,53744,11
107305,53744,8
107306,53745,4
107307,53745,8
107308,53745,4
107309,53746,1
107310,53746,1
107311,53747,11
107312,53747,4
107313,53748,12
107314,53748,15
107315,53748,11
107316,53749,19
107317,53750,7
107318,53750,6
107319,53750,9
107320,53751,11
107321,53751,7
107322,53752,2
107323,53753,7
107324,53754,7
107325,53754,14
107326,53754,12
107327,53755,13
107328,53755,5
107329,53755,2
107330,53756,17
107331,53756,5
107332,53757,16
107333,53757,16
107334,53757,9
107335,53758,17
107336,53758,11
107337,53759,2
107338,53759,14
107339,53760,16
107340,53760,6
107341,53761,19
107342,53762,16
107343,53763,19
107344,53764,18
107345,53765,15
107346,53765,8
107347,53765,9
107348,53766,14
107349,53766,15
107350,53766,12
107351,53767,12
107352,53767,12
107353,53767,3
107354,53768,7
107355,53768,14
107356,53769,3
107357,53770,15
107358,53771,18
107359,53771,16
107360,53771,13
107361,53772,12
107362,53773,13
107363,53773,8
107364,53774,12
107365,53775,7
107366,53776,5
107367,53776,3
107368,53776,7
107369,53777,10
107370,53777,6
107371,53777,16
107372,53778,8
107373,53778,7
107374,53778,10
107375,53779,14
107376,53779,4
107377,53780,1
107378,53780,10
107379,53780,14
107380,53781,11
107381,53782,17
107382,53782,17
107383,53782,3
107384,53783,18
107385,53783,12
107386,53784,15
107387,53785,12
107388,53785,19
107389,53786,10
107390,53786,13
107391,53787,16
107392,53787,9
107393,53788,10
107394,53789,6
107395,53789,19
107396,53790,11
107397,53790,1
107398,53791,6
107399,53792,10
107400,53792,15
107401,53792,9
107402,53793,10
107403,53794,13
107404,53794,14
107405,53795,15
107406,53795,13
107407,53795,18
107408,53796,17
107409,53796,16
107410,53796,6
107411,53797,9
107412,53797,15
107413,53798,3
107414,53798,15
107415,53799,17
107416,53799,1
107417,53800,18
107418,53800,6
107419,53801,2
107420,53801,6
107421,53801,5
107422,53802,11
107423,53802,17
107424,53802,9
107425,53803,2
107426,53803,9
107427,53803,15
107428,53804,14
107429,53805,16
107430,53805,6
107431,53806,14
107432,53807,6
107433,53807,17
107434,53807,1
107435,53808,10
107436,53808,10
107437,53808,13
107438,53809,3
107439,53809,9
107440,53809,4
107441,53810,14
107442,53811,2
107443,53812,19
107444,53813,13
107445,53814,3
107446,53814,2
107447,53815,15
107448,53815,16
107449,53815,14
107450,53816,12
107451,53817,18
107452,53817,14
107453,53818,17
107454,53818,16
107455,53819,4
107456,53819,19
107457,53819,13
107458,53820,18
107459,53821,7
107460,53821,11
107461,53822,3
107462,53822,12
107463,53823,14
107464,53824,3
107465,53824,14
107466,53824,18
107467,53825,1
107468,53825,15
107469,53825,17
107470,53826,19
107471,53826,1
107472,53826,12
107473,53827,14
107474,53827,11
107475,53828,10
107476,53828,12
107477,53828,6
107478,53829,7
107479,53830,19
107480,53831,17
107481,53831,19
107482,53831,3
107483,53832,3
107484,53832,8
107485,53833,11
107486,53833,17
107487,53834,14
107488,53834,8
107489,53835,2
107490,53835,2
107491,53835,7
107492,53836,13
107493,53836,7
107494,53837,19
107495,53838,5
107496,53838,2
107497,53838,7
107498,53839,5
107499,53839,13
107500,53840,12
107501,53840,4
107502,53840,4
107503,53841,7
107504,53842,4
107505,53842,7
107506,53842,2
107507,53843,16
107508,53843,9
107509,53844,6
107510,53844,13
107511,53844,14
107512,53845,8
107513,53846,12
107514,53847,15
107515,53847,6
107516,53847,3
107517,53848,6
107518,53848,12
107519,53848,4
107520,53849,7
107521,53849,9
107522,53850,1
107523,53851,13
107524,53851,7
107525,53852,16
107526,53852,6
107527,53853,3
107528,53853,6
107529,53853,12
107530,53854,15
107531,53855,14
107532,53855,5
107533,53856,2
107534,53856,4
107535,53857,4
107536,53857,18
107537,53858,3
107538,53858,12
107539,53858,7
107540,53859,8
107541,53859,3
107542,53859,17
107543,53860,13
107544,53860,15
107545,53861,14
107546,53862,4
107547,53862,4
107548,53863,17
107549,53864,3
107550,53864,3
107551,53864,14
107552,53865,15
107553,53865,17
107554,53866,17
107555,53866,11
107556,53866,12
107557,53867,7
107558,53867,17
107559,53868,3
107560,53869,16
107561,53869,1
107562,53869,19
107563,53870,18
107564,53870,2
107565,53871,5
107566,53871,10
107567,53872,3
107568,53872,11
107569,53872,2
107570,53873,6
107571,53873,14
107572,53874,17
107573,53874,11
107574,53874,8
107575,53875,13
107576,53875,2
107577,53876,1
107578,53877,13
107579,53877,1
107580,53878,7
107581,53879,12
107582,53879,6
107583,53879,11
107584,53880,2
107585,53880,18
107586,53881,8
107587,53882,13
107588,53882,16
107589,53883,5
107590,53884,18
107591,53884,4
107592,53885,11
107593,53886,17
107594,53886,18
107595,53887,11
107596,53888,11
107597,53889,7
107598,53889,18
107599,53890,8
107600,53890,18
107601,53890,19
107602,53891,3
107603,53891,17
107604,53892,17
107605,53893,1
107606,53894,6
107607,53895,6
107608,53896,9
107609,53897,18
107610,53897,18
107611,53898,10
107612,53899,19
107613,53900,13
107614,53901,8
107615,53901,2
107616,53901,18
107617,53902,18
107618,53902,7
107619,53902,16
107620,53903,17
107621,53904,7
107622,53904,12
107623,53905,16
107624,53906,8
107625,53906,12
107626,53906,3
107627,53907,3
107628,53907,5
107629,53907,14
107630,53908,15
107631,53909,10
107632,53910,5
107633,53910,19
107634,53910,5
107635,53911,18
107636,53912,4
107637,53912,13
107638,53912,17
107639,53913,9
107640,53914,15
107641,53914,6
107642,53914,1
107643,53915,8
107644,53916,13
107645,53916,14
107646,53916,17
107647,53917,9
107648,53918,8
107649,53919,8
107650,53920,4
107651,53920,4
107652,53920,5
107653,53921,10
107654,53921,14
107655,53921,17
107656,53922,13
107657,53922,9
107658,53922,8
107659,53923,4
107660,53923,4
107661,53923,4
107662,53924,13
107663,53925,10
107664,53926,16
107665,53927,12
107666,53927,1
107667,53928,13
107668,53929,5
107669,53929,6
107670,53929,13
107671,53930,3
107672,53930,1
107673,53931,15
107674,53931,14
107675,53931,3
107676,53932,9
107677,53932,6
107678,53933,5
107679,53933,17
107680,53934,13
107681,53934,19
107682,53934,5
107683,53935,12
107684,53935,4
107685,53935,14
107686,53936,2
107687,53936,13
107688,53937,11
107689,53937,7
107690,53938,9
107691,53939,10
107692,53939,15
107693,53939,3
107694,53940,16
107695,53941,19
107696,53941,3
107697,53941,12
107698,53942,1
107699,53942,12
107700,53942,13
107701,53943,4
107702,53943,11
107703,53943,19
107704,53944,11
107705,53945,19
107706,53945,19
107707,53946,18
107708,53947,10
107709,53948,12
107710,53948,13
107711,53949,17
107712,53949,12
107713,53950,5
107714,53950,3
107715,53950,17
107716,53951,3
107717,53951,6
107718,53952,15
107719,53953,1
107720,53953,11
107721,53953,19
107722,53954,19
107723,53954,6
107724,53955,19
107725,53955,3
107726,53955,1
107727,53956,10
107728,53957,14
107729,53958,8
107730,53958,5
107731,53958,4
107732,53959,4
107733,53959,2
107734,53959,16
107735,53960,18
107736,53961,9
107737,53962,3
107738,53962,8
107739,53963,1
107740,53963,7
107741,53963,5
107742,53964,17
107743,53964,8
107744,53964,13
107745,53965,3
107746,53965,13
107747,53966,13
107748,53967,5
107749,53968,16
107750,53969,16
107751,53969,19
107752,53969,9
107753,53970,17
107754,53970,4
107755,53970,4
107756,53971,19
107757,53971,5
107758,53971,8
107759,53972,15
107760,53972,9
107761,53973,4
107762,53973,6
107763,53974,1
107764,53974,18
107765,53974,5
107766,53975,13
107767,53975,17
107768,53976,10
107769,53976,11
107770,53976,10
107771,53977,13
107772,53977,11
107773,53977,11
107774,53978,11
107775,53978,7
107776,53979,6
107777,53979,7
107778,53979,4
107779,53980,3
107780,53980,3
107781,53981,6
107782,53981,12
107783,53981,14
107784,53982,2
107785,53982,19
107786,53982,9
107787,53983,19
107788,53983,14
107789,53983,5
107790,53984,19
107791,53984,17
107792,53984,7
107793,53985,6
107794,53985,1
107795,53986,3
107796,53987,12
107797,53987,7
107798,53988,1
107799,53989,3
107800,53989,3
107801,53990,8
107802,53991,19
107803,53991,5
107804,53992,2
107805,53992,17
107806,53992,15
107807,53993,18
107808,53993,13
107809,53993,12
107810,53994,18
107811,53995,10
107812,53995,15
107813,53996,12
107814,53996,17
107815,53997,5
107816,53997,3
107817,53997,10
107818,53998,3
107819,53998,9
107820,53998,11
107821,53999,12
107822,53999,17
107823,54000,10
107824,54001,13
107825,54001,4
107826,54002,8
107827,54002,19
107828,54003,7
107829,54003,17
107830,54004,2
107831,54004,12
107832,54005,2
107833,54005,2
107834,54005,11
107835,54006,16
107836,54006,17
107837,54006,7
107838,54007,17
107839,54008,7
107840,54008,15
107841,54008,3
107842,54009,10
107843,54009,11
107844,54010,13
107845,54010,2
107846,54010,7
107847,54011,15
107848,54011,4
107849,54011,5
107850,54012,15
107851,54012,17
107852,54012,19
107853,54013,9
107854,54014,14
107855,54015,8
107856,54015,16
107857,54016,8
107858,54016,9
107859,54017,17
107860,54018,13
107861,54019,12
107862,54019,10
107863,54019,7
107864,54020,17
107865,54020,9
107866,54020,7
107867,54021,17
107868,54021,17
107869,54022,13
107870,54023,12
107871,54024,1
107872,54024,18
107873,54025,17
107874,54025,18
107875,54026,4
107876,54026,6
107877,54027,13
107878,54027,18
107879,54027,1
107880,54028,5
107881,54028,17
107882,54029,13
107883,54029,18
107884,54030,2
107885,54031,3
107886,54031,18
107887,54032,8
107888,54032,14
107889,54032,2
107890,54033,18
107891,54033,19
107892,54033,3
107893,54034,10
107894,54034,15
107895,54034,7
107896,54035,13
107897,54035,7
107898,54035,1
107899,54036,18
107900,54037,2
107901,54037,6
107902,54038,15
107903,54038,11
107904,54039,16
107905,54040,5
107906,54040,7
107907,54041,1
107908,54041,17
107909,54041,15
107910,54042,15
107911,54042,2
107912,54042,11
107913,54043,14
107914,54043,16
107915,54043,15
107916,54044,17
107917,54044,2
107918,54044,2
107919,54045,13
107920,54045,4
107921,54045,10
107922,54046,12
107923,54047,8
107924,54048,13
107925,54048,14
107926,54049,1
107927,54049,8
107928,54049,2
107929,54050,7
107930,54050,19
107931,54050,2
107932,54051,5
107933,54051,4
107934,54051,10
107935,54052,10
107936,54052,18
107937,54052,12
107938,54053,14
107939,54053,1
